number,n,p,corr,method,beta,s1,s21,s22,s23,s24,s25,s3,s1_selected,s2_selected,s3_selected,no_selected,vselec_method,s1_prop,s2_prop,s3_prop
107,100,200,0.7,3,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
107,100,200,0.7,3,close,5,2,2,2,2,2,10,5,9,8,77,AIC,1,0.9,0.8
107,100,200,0.7,3,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
107,100,200,0.7,3,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
107,100,200,0.7,3,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
107,100,200,0.7,3,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
107,100,200,0.7,3,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
107,100,200,0.7,3,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
107,100,200,0.7,3,close,5,2,2,2,2,2,10,2,6,10,81,AIC,0.4,0.6,1
107,100,200,0.7,3,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
107,100,200,0.7,3,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
107,100,200,0.7,3,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
107,100,200,0.7,3,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
107,100,200,0.7,3,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
107,100,200,0.7,3,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
107,100,200,0.7,3,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
107,100,200,0.7,3,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
107,100,200,0.7,3,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
107,100,200,0.7,3,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
107,100,200,0.7,3,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
107,100,200,0.7,3,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
107,100,200,0.7,3,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
107,100,200,0.7,3,close,5,2,2,2,2,2,10,5,9,10,75,AIC,1,0.9,1
107,100,200,0.7,3,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
107,100,200,0.7,3,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
107,100,200,0.7,3,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
107,100,200,0.7,3,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
108,100,300,0.7,3,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
108,100,300,0.7,3,close,5,2,2,2,2,2,10,5,7,6,81,AIC,1,0.7,0.6
108,100,300,0.7,3,close,5,2,2,2,2,2,10,5,10,9,75,AIC,1,1,0.9
108,100,300,0.7,3,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
108,100,300,0.7,3,close,5,2,2,2,2,2,10,5,5,7,82,AIC,1,0.5,0.7
108,100,300,0.7,3,close,5,2,2,2,2,2,10,5,8,10,76,AIC,1,0.8,1
108,100,300,0.7,3,close,5,2,2,2,2,2,10,5,4,7,83,AIC,1,0.4,0.7
108,100,300,0.7,3,close,5,2,2,2,2,2,10,5,10,9,75,AIC,1,1,0.9
108,100,300,0.7,3,close,5,2,2,2,2,2,10,4,8,9,78,AIC,0.8,0.8,0.9
108,100,300,0.7,3,close,5,2,2,2,2,2,10,5,9,9,76,AIC,1,0.9,0.9
108,100,300,0.7,3,close,5,2,2,2,2,2,10,5,9,9,76,AIC,1,0.9,0.9
108,100,300,0.7,3,close,5,2,2,2,2,2,10,5,8,9,77,AIC,1,0.8,0.9
108,100,300,0.7,3,close,5,2,2,2,2,2,10,5,7,9,78,AIC,1,0.7,0.9
108,100,300,0.7,3,close,5,2,2,2,2,2,10,4,2,9,84,AIC,0.8,0.2,0.9
108,100,300,0.7,3,close,5,2,2,2,2,2,10,4,7,8,80,AIC,0.8,0.7,0.8
108,100,300,0.7,3,close,5,2,2,2,2,2,10,3,8,8,80,AIC,0.6,0.8,0.8
108,100,300,0.7,3,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
108,100,300,0.7,3,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
108,100,300,0.7,3,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
108,100,300,0.7,3,close,5,2,2,2,2,2,10,2,6,6,85,AIC,0.4,0.6,0.6
108,100,300,0.7,3,close,5,2,2,2,2,2,10,5,6,7,81,AIC,1,0.6,0.7
108,100,300,0.7,3,close,5,2,2,2,2,2,10,5,10,9,75,AIC,1,1,0.9
108,100,300,0.7,3,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
108,100,300,0.7,3,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
108,100,300,0.7,3,close,5,2,2,2,2,2,10,4,9,7,79,AIC,0.8,0.9,0.7
108,100,300,0.7,3,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
108,100,300,0.7,3,close,5,2,2,2,2,2,10,4,5,8,82,AIC,0.8,0.5,0.8
108,100,300,0.7,3,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
108,100,300,0.7,3,close,5,2,2,2,2,2,10,5,7,9,78,AIC,1,0.7,0.9
108,100,300,0.7,3,close,5,2,2,2,2,2,10,5,9,8,77,AIC,1,0.9,0.8
108,100,300,0.7,3,close,5,2,2,2,2,2,10,5,6,7,81,AIC,1,0.6,0.7
108,100,300,0.7,3,close,5,2,2,2,2,2,10,5,8,7,79,AIC,1,0.8,0.7
108,100,300,0.7,3,close,5,2,2,2,2,2,10,5,6,6,82,AIC,1,0.6,0.6
108,100,300,0.7,3,close,5,2,2,2,2,2,10,3,6,9,81,AIC,0.6,0.6,0.9
108,100,300,0.7,3,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
108,100,300,0.7,3,close,5,2,2,2,2,2,10,3,2,7,87,AIC,0.6,0.2,0.7
108,100,300,0.7,3,close,5,2,2,2,2,2,10,5,7,8,79,AIC,1,0.7,0.8
108,100,300,0.7,3,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
108,100,300,0.7,3,close,5,2,2,2,2,2,10,5,3,8,83,AIC,1,0.3,0.8
108,100,300,0.7,3,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
108,100,300,0.7,3,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
108,100,300,0.7,3,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
108,100,300,0.7,3,close,5,2,2,2,2,2,10,5,9,7,78,AIC,1,0.9,0.7
108,100,300,0.7,3,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
108,100,300,0.7,3,close,5,2,2,2,2,2,10,5,8,7,79,AIC,1,0.8,0.7
108,100,300,0.7,3,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
108,100,300,0.7,3,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
108,100,300,0.7,3,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
108,100,300,0.7,3,close,5,2,2,2,2,2,10,4,7,8,80,AIC,0.8,0.7,0.8
108,100,300,0.7,3,close,5,2,2,2,2,2,10,3,3,8,85,AIC,0.6,0.3,0.8
108,100,300,0.7,3,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
108,100,300,0.7,3,close,5,2,2,2,2,2,10,4,5,8,82,AIC,0.8,0.5,0.8
108,100,300,0.7,3,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
108,100,300,0.7,3,close,5,2,2,2,2,2,10,5,7,8,79,AIC,1,0.7,0.8
108,100,300,0.7,3,close,5,2,2,2,2,2,10,5,6,9,79,AIC,1,0.6,0.9
108,100,300,0.7,3,close,5,2,2,2,2,2,10,5,7,9,78,AIC,1,0.7,0.9
108,100,300,0.7,3,close,5,2,2,2,2,2,10,5,7,8,79,AIC,1,0.7,0.8
108,100,300,0.7,3,close,5,2,2,2,2,2,10,5,6,9,79,AIC,1,0.6,0.9
108,100,300,0.7,3,close,5,2,2,2,2,2,10,5,7,9,78,AIC,1,0.7,0.9
108,100,300,0.7,3,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
108,100,300,0.7,3,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
108,100,300,0.7,3,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
108,100,300,0.7,3,close,5,2,2,2,2,2,10,5,9,7,78,AIC,1,0.9,0.7
108,100,300,0.7,3,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
108,100,300,0.7,3,close,5,2,2,2,2,2,10,5,9,8,77,AIC,1,0.9,0.8
108,100,300,0.7,3,close,5,2,2,2,2,2,10,4,5,6,84,AIC,0.8,0.5,0.6
108,100,300,0.7,3,close,5,2,2,2,2,2,10,4,2,7,86,AIC,0.8,0.2,0.7
108,100,300,0.7,3,close,5,2,2,2,2,2,10,4,5,8,82,AIC,0.8,0.5,0.8
108,100,300,0.7,3,close,5,2,2,2,2,2,10,5,6,7,81,AIC,1,0.6,0.7
108,100,300,0.7,3,close,5,2,2,2,2,2,10,5,9,9,76,AIC,1,0.9,0.9
108,100,300,0.7,3,close,5,2,2,2,2,2,10,5,6,8,80,AIC,1,0.6,0.8
108,100,300,0.7,3,close,5,2,2,2,2,2,10,5,8,8,78,AIC,1,0.8,0.8
108,100,300,0.7,3,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
108,100,300,0.7,3,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
108,100,300,0.7,3,close,5,2,2,2,2,2,10,5,7,9,78,AIC,1,0.7,0.9
108,100,300,0.7,3,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
108,100,300,0.7,3,close,5,2,2,2,2,2,10,4,6,8,81,AIC,0.8,0.6,0.8
108,100,300,0.7,3,close,5,2,2,2,2,2,10,5,8,9,77,AIC,1,0.8,0.9
108,100,300,0.7,3,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
108,100,300,0.7,3,close,5,2,2,2,2,2,10,4,7,8,80,AIC,0.8,0.7,0.8
108,100,300,0.7,3,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
108,100,300,0.7,3,close,5,2,2,2,2,2,10,5,7,9,78,AIC,1,0.7,0.9
108,100,300,0.7,3,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
108,100,300,0.7,3,close,5,2,2,2,2,2,10,5,9,8,77,AIC,1,0.9,0.8
108,100,300,0.7,3,close,5,2,2,2,2,2,10,3,8,7,81,AIC,0.6,0.8,0.7
108,100,300,0.7,3,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
108,100,300,0.7,3,close,5,2,2,2,2,2,10,5,9,7,78,AIC,1,0.9,0.7
108,100,300,0.7,3,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
108,100,300,0.7,3,close,5,2,2,2,2,2,10,5,9,9,76,AIC,1,0.9,0.9
108,100,300,0.7,3,close,5,2,2,2,2,2,10,5,6,7,81,AIC,1,0.6,0.7
108,100,300,0.7,3,close,5,2,2,2,2,2,10,5,7,8,79,AIC,1,0.7,0.8
108,100,300,0.7,3,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
108,100,300,0.7,3,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
108,100,300,0.7,3,close,5,2,2,2,2,2,10,5,3,7,84,AIC,1,0.3,0.7
108,100,300,0.7,3,close,5,2,2,2,2,2,10,5,6,8,80,AIC,1,0.6,0.8
108,100,300,0.7,3,close,5,2,2,2,2,2,10,5,7,9,78,AIC,1,0.7,0.9
108,100,300,0.7,3,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
108,100,300,0.7,3,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
108,100,300,0.7,3,close,5,2,2,2,2,2,10,5,7,8,79,AIC,1,0.7,0.8
108,100,300,0.7,3,close,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
109,100,50,0.3,1,wide,5,2,2,2,2,2,10,5,9,8,7,AIC,1,0.9,0.8
109,100,50,0.3,1,wide,5,2,2,2,2,2,10,5,6,6,1,AIC,1,0.6,0.6
109,100,50,0.3,1,wide,5,2,2,2,2,2,10,5,6,5,7,AIC,1,0.6,0.5
109,100,50,0.3,1,wide,5,2,2,2,2,2,10,5,7,8,8,AIC,1,0.7,0.8
109,100,50,0.3,1,wide,5,2,2,2,2,2,10,5,7,8,3,AIC,1,0.7,0.8
109,100,50,0.3,1,wide,5,2,2,2,2,2,10,5,7,7,4,AIC,1,0.7,0.7
109,100,50,0.3,1,wide,5,2,2,2,2,2,10,5,5,8,8,AIC,1,0.5,0.8
109,100,50,0.3,1,wide,5,2,2,2,2,2,10,5,9,4,6,AIC,1,0.9,0.4
109,100,50,0.3,1,wide,5,2,2,2,2,2,10,5,7,7,4,AIC,1,0.7,0.7
109,100,50,0.3,1,wide,5,2,2,2,2,2,10,5,7,7,5,AIC,1,0.7,0.7
109,100,50,0.3,1,wide,5,2,2,2,2,2,10,5,7,7,8,AIC,1,0.7,0.7
109,100,50,0.3,1,wide,5,2,2,2,2,2,10,5,5,8,8,AIC,1,0.5,0.8
109,100,50,0.3,1,wide,5,2,2,2,2,2,10,5,8,7,4,AIC,1,0.8,0.7
109,100,50,0.3,1,wide,5,2,2,2,2,2,10,5,8,10,5,AIC,1,0.8,1
109,100,50,0.3,1,wide,5,2,2,2,2,2,10,5,7,6,11,AIC,1,0.7,0.6
109,100,50,0.3,1,wide,5,2,2,2,2,2,10,5,7,6,7,AIC,1,0.7,0.6
109,100,50,0.3,1,wide,5,2,2,2,2,2,10,5,5,8,13,AIC,1,0.5,0.8
109,100,50,0.3,1,wide,5,2,2,2,2,2,10,5,7,5,7,AIC,1,0.7,0.5
109,100,50,0.3,1,wide,5,2,2,2,2,2,10,5,8,8,10,AIC,1,0.8,0.8
109,100,50,0.3,1,wide,5,2,2,2,2,2,10,5,3,4,4,AIC,1,0.3,0.4
109,100,50,0.3,1,wide,5,2,2,2,2,2,10,5,7,7,5,AIC,1,0.7,0.7
109,100,50,0.3,1,wide,5,2,2,2,2,2,10,5,8,8,6,AIC,1,0.8,0.8
109,100,50,0.3,1,wide,5,2,2,2,2,2,10,5,9,6,4,AIC,1,0.9,0.6
109,100,50,0.3,1,wide,5,2,2,2,2,2,10,5,7,5,6,AIC,1,0.7,0.5
109,100,50,0.3,1,wide,5,2,2,2,2,2,10,5,6,5,4,AIC,1,0.6,0.5
109,100,50,0.3,1,wide,5,2,2,2,2,2,10,5,7,8,15,AIC,1,0.7,0.8
109,100,50,0.3,1,wide,5,2,2,2,2,2,10,5,8,7,5,AIC,1,0.8,0.7
109,100,50,0.3,1,wide,5,2,2,2,2,2,10,5,6,6,4,AIC,1,0.6,0.6
109,100,50,0.3,1,wide,5,2,2,2,2,2,10,5,4,10,2,AIC,1,0.4,1
109,100,50,0.3,1,wide,5,2,2,2,2,2,10,5,6,7,7,AIC,1,0.6,0.7
109,100,50,0.3,1,wide,5,2,2,2,2,2,10,5,8,7,8,AIC,1,0.8,0.7
109,100,50,0.3,1,wide,5,2,2,2,2,2,10,5,8,8,6,AIC,1,0.8,0.8
109,100,50,0.3,1,wide,5,2,2,2,2,2,10,5,6,7,6,AIC,1,0.6,0.7
109,100,50,0.3,1,wide,5,2,2,2,2,2,10,5,7,7,6,AIC,1,0.7,0.7
109,100,50,0.3,1,wide,5,2,2,2,2,2,10,5,8,10,2,AIC,1,0.8,1
109,100,50,0.3,1,wide,5,2,2,2,2,2,10,5,5,8,9,AIC,1,0.5,0.8
109,100,50,0.3,1,wide,5,2,2,2,2,2,10,5,5,9,4,AIC,1,0.5,0.9
109,100,50,0.3,1,wide,5,2,2,2,2,2,10,5,7,6,9,AIC,1,0.7,0.6
109,100,50,0.3,1,wide,5,2,2,2,2,2,10,5,7,7,10,AIC,1,0.7,0.7
109,100,50,0.3,1,wide,5,2,2,2,2,2,10,5,6,6,7,AIC,1,0.6,0.6
109,100,50,0.3,1,wide,5,2,2,2,2,2,10,5,8,7,7,AIC,1,0.8,0.7
109,100,50,0.3,1,wide,5,2,2,2,2,2,10,5,8,8,4,AIC,1,0.8,0.8
109,100,50,0.3,1,wide,5,2,2,2,2,2,10,5,4,5,10,AIC,1,0.4,0.5
109,100,50,0.3,1,wide,5,2,2,2,2,2,10,5,7,7,13,AIC,1,0.7,0.7
109,100,50,0.3,1,wide,5,2,2,2,2,2,10,5,4,6,4,AIC,1,0.4,0.6
109,100,50,0.3,1,wide,5,2,2,2,2,2,10,5,7,5,9,AIC,1,0.7,0.5
109,100,50,0.3,1,wide,5,2,2,2,2,2,10,5,6,5,7,AIC,1,0.6,0.5
109,100,50,0.3,1,wide,5,2,2,2,2,2,10,5,7,10,12,AIC,1,0.7,1
109,100,50,0.3,1,wide,5,2,2,2,2,2,10,5,7,7,4,AIC,1,0.7,0.7
109,100,50,0.3,1,wide,5,2,2,2,2,2,10,5,4,7,5,AIC,1,0.4,0.7
109,100,50,0.3,1,wide,5,2,2,2,2,2,10,5,8,6,9,AIC,1,0.8,0.6
109,100,50,0.3,1,wide,5,2,2,2,2,2,10,5,5,6,8,AIC,1,0.5,0.6
109,100,50,0.3,1,wide,5,2,2,2,2,2,10,5,10,9,7,AIC,1,1,0.9
109,100,50,0.3,1,wide,5,2,2,2,2,2,10,5,7,5,9,AIC,1,0.7,0.5
109,100,50,0.3,1,wide,5,2,2,2,2,2,10,5,7,8,3,AIC,1,0.7,0.8
109,100,50,0.3,1,wide,5,2,2,2,2,2,10,5,6,7,4,AIC,1,0.6,0.7
109,100,50,0.3,1,wide,5,2,2,2,2,2,10,5,9,7,9,AIC,1,0.9,0.7
109,100,50,0.3,1,wide,5,2,2,2,2,2,10,5,5,6,8,AIC,1,0.5,0.6
109,100,50,0.3,1,wide,5,2,2,2,2,2,10,5,6,9,7,AIC,1,0.6,0.9
109,100,50,0.3,1,wide,5,2,2,2,2,2,10,5,7,9,13,AIC,1,0.7,0.9
109,100,50,0.3,1,wide,5,2,2,2,2,2,10,5,6,7,8,AIC,1,0.6,0.7
109,100,50,0.3,1,wide,5,2,2,2,2,2,10,5,7,6,4,AIC,1,0.7,0.6
109,100,50,0.3,1,wide,5,2,2,2,2,2,10,5,7,8,6,AIC,1,0.7,0.8
109,100,50,0.3,1,wide,5,2,2,2,2,2,10,5,8,7,4,AIC,1,0.8,0.7
109,100,50,0.3,1,wide,5,2,2,2,2,2,10,5,7,7,7,AIC,1,0.7,0.7
109,100,50,0.3,1,wide,5,2,2,2,2,2,10,5,8,8,7,AIC,1,0.8,0.8
109,100,50,0.3,1,wide,5,2,2,2,2,2,10,5,7,7,4,AIC,1,0.7,0.7
109,100,50,0.3,1,wide,5,2,2,2,2,2,10,5,7,7,4,AIC,1,0.7,0.7
109,100,50,0.3,1,wide,5,2,2,2,2,2,10,5,7,5,6,AIC,1,0.7,0.5
109,100,50,0.3,1,wide,5,2,2,2,2,2,10,5,6,8,8,AIC,1,0.6,0.8
109,100,50,0.3,1,wide,5,2,2,2,2,2,10,5,7,7,6,AIC,1,0.7,0.7
109,100,50,0.3,1,wide,5,2,2,2,2,2,10,5,9,9,8,AIC,1,0.9,0.9
109,100,50,0.3,1,wide,5,2,2,2,2,2,10,5,8,8,9,AIC,1,0.8,0.8
109,100,50,0.3,1,wide,5,2,2,2,2,2,10,5,7,6,16,AIC,1,0.7,0.6
109,100,50,0.3,1,wide,5,2,2,2,2,2,10,5,8,8,3,AIC,1,0.8,0.8
109,100,50,0.3,1,wide,5,2,2,2,2,2,10,5,9,9,10,AIC,1,0.9,0.9
109,100,50,0.3,1,wide,5,2,2,2,2,2,10,5,8,6,5,AIC,1,0.8,0.6
109,100,50,0.3,1,wide,5,2,2,2,2,2,10,5,6,5,4,AIC,1,0.6,0.5
109,100,50,0.3,1,wide,5,2,2,2,2,2,10,5,5,5,2,AIC,1,0.5,0.5
109,100,50,0.3,1,wide,5,2,2,2,2,2,10,5,8,5,5,AIC,1,0.8,0.5
109,100,50,0.3,1,wide,5,2,2,2,2,2,10,5,7,3,5,AIC,1,0.7,0.3
109,100,50,0.3,1,wide,5,2,2,2,2,2,10,5,6,5,10,AIC,1,0.6,0.5
109,100,50,0.3,1,wide,5,2,2,2,2,2,10,5,8,8,11,AIC,1,0.8,0.8
109,100,50,0.3,1,wide,5,2,2,2,2,2,10,5,4,4,6,AIC,1,0.4,0.4
109,100,50,0.3,1,wide,5,2,2,2,2,2,10,5,6,6,7,AIC,1,0.6,0.6
109,100,50,0.3,1,wide,5,2,2,2,2,2,10,5,7,7,3,AIC,1,0.7,0.7
109,100,50,0.3,1,wide,5,2,2,2,2,2,10,5,6,5,6,AIC,1,0.6,0.5
109,100,50,0.3,1,wide,5,2,2,2,2,2,10,5,5,9,5,AIC,1,0.5,0.9
109,100,50,0.3,1,wide,5,2,2,2,2,2,10,5,7,5,6,AIC,1,0.7,0.5
109,100,50,0.3,1,wide,5,2,2,2,2,2,10,5,8,7,5,AIC,1,0.8,0.7
109,100,50,0.3,1,wide,5,2,2,2,2,2,10,5,7,4,3,AIC,1,0.7,0.4
109,100,50,0.3,1,wide,5,2,2,2,2,2,10,5,6,6,3,AIC,1,0.6,0.6
109,100,50,0.3,1,wide,5,2,2,2,2,2,10,5,7,6,7,AIC,1,0.7,0.6
109,100,50,0.3,1,wide,5,2,2,2,2,2,10,5,8,7,4,AIC,1,0.8,0.7
109,100,50,0.3,1,wide,5,2,2,2,2,2,10,5,6,7,5,AIC,1,0.6,0.7
109,100,50,0.3,1,wide,5,2,2,2,2,2,10,5,5,6,7,AIC,1,0.5,0.6
109,100,50,0.3,1,wide,5,2,2,2,2,2,10,5,9,7,12,AIC,1,0.9,0.7
109,100,50,0.3,1,wide,5,2,2,2,2,2,10,5,7,7,8,AIC,1,0.7,0.7
109,100,50,0.3,1,wide,5,2,2,2,2,2,10,5,9,6,8,AIC,1,0.9,0.6
109,100,50,0.3,1,wide,5,2,2,2,2,2,10,5,8,10,7,AIC,1,0.8,1
110,100,100,0.3,1,wide,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
110,100,100,0.3,1,wide,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
110,100,100,0.3,1,wide,5,2,2,2,2,2,10,5,9,4,23,AIC,1,0.9,0.4
110,100,100,0.3,1,wide,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
110,100,100,0.3,1,wide,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
110,100,100,0.3,1,wide,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
110,100,100,0.3,1,wide,5,2,2,2,2,2,10,5,6,8,19,AIC,1,0.6,0.8
110,100,100,0.3,1,wide,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
110,100,100,0.3,1,wide,5,2,2,2,2,2,10,5,10,9,72,AIC,1,1,0.9
110,100,100,0.3,1,wide,5,2,2,2,2,2,10,5,8,9,54,AIC,1,0.8,0.9
110,100,100,0.3,1,wide,5,2,2,2,2,2,10,5,8,9,34,AIC,1,0.8,0.9
110,100,100,0.3,1,wide,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
110,100,100,0.3,1,wide,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
110,100,100,0.3,1,wide,5,2,2,2,2,2,10,5,8,9,30,AIC,1,0.8,0.9
110,100,100,0.3,1,wide,5,2,2,2,2,2,10,5,7,8,53,AIC,1,0.7,0.8
110,100,100,0.3,1,wide,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
110,100,100,0.3,1,wide,5,2,2,2,2,2,10,5,5,8,34,AIC,1,0.5,0.8
110,100,100,0.3,1,wide,5,2,2,2,2,2,10,5,10,6,26,AIC,1,1,0.6
110,100,100,0.3,1,wide,5,2,2,2,2,2,10,5,9,9,35,AIC,1,0.9,0.9
110,100,100,0.3,1,wide,5,2,2,2,2,2,10,5,8,7,63,AIC,1,0.8,0.7
110,100,100,0.3,1,wide,5,2,2,2,2,2,10,5,6,9,27,AIC,1,0.6,0.9
110,100,100,0.3,1,wide,5,2,2,2,2,2,10,5,10,8,21,AIC,1,1,0.8
110,100,100,0.3,1,wide,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
110,100,100,0.3,1,wide,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
110,100,100,0.3,1,wide,5,2,2,2,2,2,10,5,7,7,31,AIC,1,0.7,0.7
110,100,100,0.3,1,wide,5,2,2,2,2,2,10,5,9,6,49,AIC,1,0.9,0.6
110,100,100,0.3,1,wide,5,2,2,2,2,2,10,5,7,7,39,AIC,1,0.7,0.7
110,100,100,0.3,1,wide,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
110,100,100,0.3,1,wide,5,2,2,2,2,2,10,5,9,10,68,AIC,1,0.9,1
110,100,100,0.3,1,wide,5,2,2,2,2,2,10,5,5,4,27,AIC,1,0.5,0.4
110,100,100,0.3,1,wide,5,2,2,2,2,2,10,5,6,5,20,AIC,1,0.6,0.5
110,100,100,0.3,1,wide,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
110,100,100,0.3,1,wide,5,2,2,2,2,2,10,5,8,8,35,AIC,1,0.8,0.8
110,100,100,0.3,1,wide,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
110,100,100,0.3,1,wide,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
110,100,100,0.3,1,wide,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
110,100,100,0.3,1,wide,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
110,100,100,0.3,1,wide,5,2,2,2,2,2,10,5,9,8,46,AIC,1,0.9,0.8
110,100,100,0.3,1,wide,5,2,2,2,2,2,10,5,9,10,75,AIC,1,0.9,1
110,100,100,0.3,1,wide,5,2,2,2,2,2,10,5,8,9,48,AIC,1,0.8,0.9
110,100,100,0.3,1,wide,5,2,2,2,2,2,10,5,8,8,47,AIC,1,0.8,0.8
110,100,100,0.3,1,wide,5,2,2,2,2,2,10,5,5,7,32,AIC,1,0.5,0.7
110,100,100,0.3,1,wide,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
110,100,100,0.3,1,wide,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
110,100,100,0.3,1,wide,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
110,100,100,0.3,1,wide,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
110,100,100,0.3,1,wide,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
110,100,100,0.3,1,wide,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
110,100,100,0.3,1,wide,5,2,2,2,2,2,10,5,8,7,32,AIC,1,0.8,0.7
110,100,100,0.3,1,wide,5,2,2,2,2,2,10,5,9,10,55,AIC,1,0.9,1
110,100,100,0.3,1,wide,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
110,100,100,0.3,1,wide,5,2,2,2,2,2,10,5,10,10,74,AIC,1,1,1
110,100,100,0.3,1,wide,5,2,2,2,2,2,10,5,9,9,45,AIC,1,0.9,0.9
110,100,100,0.3,1,wide,5,2,2,2,2,2,10,5,7,10,43,AIC,1,0.7,1
110,100,100,0.3,1,wide,5,2,2,2,2,2,10,5,3,7,18,AIC,1,0.3,0.7
