number,n,p,corr,method,beta,s1,s21,s22,s23,s24,s25,s3,s1_selected,s2_selected,s3_selected,no_selected,cv_lambda,vselec_method,s1_prop,s2_prop,s3_prop
124,100,300,0.3,2,wide,5,2,2,2,2,2,10,5,6,7,54,0.04754435641726351,Lasso,1,0.6,0.7
124,100,300,0.3,2,wide,5,2,2,2,2,2,10,5,7,7,34,0.11482699699126032,Lasso,1,0.7,0.7
124,100,300,0.3,2,wide,5,2,2,2,2,2,10,5,5,4,9,0.2362450248790388,Lasso,1,0.5,0.4
124,100,300,0.3,2,wide,5,2,2,2,2,2,10,5,9,8,84,0.014285689258041684,Lasso,1,0.9,0.8
124,100,300,0.3,2,wide,5,2,2,2,2,2,10,5,7,7,48,0.06551665447917689,Lasso,1,0.7,0.7
124,100,300,0.3,2,wide,5,2,2,2,2,2,10,5,6,5,32,0.09028268205951054,Lasso,1,0.6,0.5
124,100,300,0.3,2,wide,5,2,2,2,2,2,10,5,9,7,36,0.08332805932591805,Lasso,1,0.9,0.7
124,100,300,0.3,2,wide,5,2,2,2,2,2,10,5,7,7,64,0.03184439837668466,Lasso,1,0.7,0.7
124,100,300,0.3,2,wide,5,2,2,2,2,2,10,5,4,7,35,0.10598168551525448,Lasso,1,0.4,0.7
124,100,300,0.3,2,wide,5,2,2,2,2,2,10,5,8,8,25,0.1460439470477822,Lasso,1,0.8,0.8
124,100,300,0.3,2,wide,5,2,2,2,2,2,10,5,8,4,29,0.13479394282689977,Lasso,1,0.8,0.4
124,100,300,0.3,2,wide,5,2,2,2,2,2,10,5,4,9,46,0.05581171178009765,Lasso,1,0.4,0.9
124,100,300,0.3,2,wide,5,2,2,2,2,2,10,5,9,7,44,0.06046979937611887,Lasso,1,0.9,0.7
124,100,300,0.3,2,wide,5,2,2,2,2,2,10,5,7,8,31,0.13479394282689977,Lasso,1,0.7,0.8
125,100,50,0.5,2,wide,5,2,2,2,2,2,10,5,9,9,11,0.05151244429388444,Lasso,1,0.9,0.9
125,100,50,0.5,2,wide,5,2,2,2,2,2,10,5,6,8,4,0.10598168551525447,Lasso,1,0.6,0.8
125,100,50,0.5,2,wide,5,2,2,2,2,2,10,5,7,6,12,0.05581171178009765,Lasso,1,0.7,0.6
125,100,50,0.5,2,wide,5,2,2,2,2,2,10,5,9,9,11,0.097817742856318,Lasso,1,0.9,0.9
125,100,50,0.5,2,wide,5,2,2,2,2,2,10,5,8,7,5,0.08332805932591807,Lasso,1,0.8,0.7
125,100,50,0.5,2,wide,5,2,2,2,2,2,10,5,9,9,19,0.025037645931273767,Lasso,1,0.9,0.9
125,100,50,0.5,2,wide,5,2,2,2,2,2,10,5,6,8,11,0.06551665447917689,Lasso,1,0.6,0.8
125,100,50,0.5,2,wide,5,2,2,2,2,2,10,5,10,6,8,0.0769091625617282,Lasso,1,1,0.6
125,100,50,0.5,2,wide,5,2,2,2,2,2,10,5,9,9,10,0.07098472391887985,Lasso,1,0.9,0.9
125,100,50,0.5,2,wide,5,2,2,2,2,2,10,5,7,8,16,0.05151244429388444,Lasso,1,0.7,0.8
125,100,50,0.5,2,wide,5,2,2,2,2,2,10,5,10,9,13,0.04388193684298046,Lasso,1,1,0.9
125,100,50,0.5,2,wide,5,2,2,2,2,2,10,5,7,9,13,0.04754435641726351,Lasso,1,0.7,0.9
125,100,50,0.5,2,wide,5,2,2,2,2,2,10,5,7,8,4,0.10598168551525448,Lasso,1,0.7,0.8
125,100,50,0.5,2,wide,5,2,2,2,2,2,10,5,10,10,8,0.06551665447917689,Lasso,1,1,1
125,100,50,0.5,2,wide,5,2,2,2,2,2,10,5,9,7,13,0.05581171178009765,Lasso,1,0.9,0.7
125,100,50,0.5,2,wide,5,2,2,2,2,2,10,5,7,8,10,0.0769091625617282,Lasso,1,0.7,0.8
125,100,50,0.5,2,wide,5,2,2,2,2,2,10,5,8,10,20,0.02132883446929541,Lasso,1,0.8,1
125,100,50,0.5,2,wide,5,2,2,2,2,2,10,5,7,6,9,0.06551665447917689,Lasso,1,0.7,0.6
125,100,50,0.5,2,wide,5,2,2,2,2,2,10,5,8,8,15,0.05581171178009765,Lasso,1,0.8,0.8
125,100,50,0.5,2,wide,5,2,2,2,2,2,10,5,6,6,4,0.10598168551525448,Lasso,1,0.6,0.6
125,100,50,0.5,2,wide,5,2,2,2,2,2,10,5,8,6,5,0.10598168551525448,Lasso,1,0.8,0.6
125,100,50,0.5,2,wide,5,2,2,2,2,2,10,5,7,7,7,0.09028268205951054,Lasso,1,0.7,0.7
125,100,50,0.5,2,wide,5,2,2,2,2,2,10,5,10,8,8,0.05151244429388444,Lasso,1,1,0.8
125,100,50,0.5,2,wide,5,2,2,2,2,2,10,5,9,7,11,0.06046979937611887,Lasso,1,0.9,0.7
125,100,50,0.5,2,wide,5,2,2,2,2,2,10,5,8,7,6,0.09028268205951054,Lasso,1,0.8,0.7
125,100,50,0.5,2,wide,5,2,2,2,2,2,10,5,8,9,18,0.03450215590373633,Lasso,1,0.8,0.9
125,100,50,0.5,2,wide,5,2,2,2,2,2,10,5,7,8,11,0.04754435641726351,Lasso,1,0.7,0.8
125,100,50,0.5,2,wide,5,2,2,2,2,2,10,5,6,6,0,0.097817742856318,Lasso,1,0.6,0.6
125,100,50,0.5,2,wide,5,2,2,2,2,2,10,5,7,10,10,0.06046979937611887,Lasso,1,0.7,1
125,100,50,0.5,2,wide,5,2,2,2,2,2,10,5,10,9,11,0.040501639441524254,Lasso,1,1,0.9
125,100,50,0.5,2,wide,5,2,2,2,2,2,10,5,8,7,10,0.06551665447917689,Lasso,1,0.8,0.7
125,100,50,0.5,2,wide,5,2,2,2,2,2,10,5,9,10,10,0.06551665447917689,Lasso,1,0.9,1
125,100,50,0.5,2,wide,5,2,2,2,2,2,10,5,8,7,10,0.07098472391887985,Lasso,1,0.8,0.7
125,100,50,0.5,2,wide,5,2,2,2,2,2,10,5,8,8,12,0.0769091625617282,Lasso,1,0.8,0.8
125,100,50,0.5,2,wide,5,2,2,2,2,2,10,5,9,10,8,0.07098472391887985,Lasso,1,0.9,1
125,100,50,0.5,2,wide,5,2,2,2,2,2,10,5,7,8,12,0.08332805932591805,Lasso,1,0.7,0.8
125,100,50,0.5,2,wide,5,2,2,2,2,2,10,5,7,10,8,0.07098472391887985,Lasso,1,0.7,1
125,100,50,0.5,2,wide,5,2,2,2,2,2,10,5,10,7,10,0.07098472391887985,Lasso,1,1,0.7
125,100,50,0.5,2,wide,5,2,2,2,2,2,10,5,8,9,8,0.07098472391887985,Lasso,1,0.8,0.9
125,100,50,0.5,2,wide,5,2,2,2,2,2,10,5,9,9,13,0.03450215590373633,Lasso,1,0.9,0.9
125,100,50,0.5,2,wide,5,2,2,2,2,2,10,5,9,6,9,0.09028268205951052,Lasso,1,0.9,0.6
125,100,50,0.5,2,wide,5,2,2,2,2,2,10,5,10,8,8,0.05581171178009765,Lasso,1,1,0.8
125,100,50,0.5,2,wide,5,2,2,2,2,2,10,5,8,6,12,0.07098472391887985,Lasso,1,0.8,0.6
125,100,50,0.5,2,wide,5,2,2,2,2,2,10,5,9,9,22,0.016769787868247475,Lasso,1,0.9,0.9
125,100,50,0.5,2,wide,5,2,2,2,2,2,10,5,4,10,10,0.0769091625617282,Lasso,1,0.4,1
125,100,50,0.5,2,wide,5,2,2,2,2,2,10,5,9,7,9,0.09028268205951054,Lasso,1,0.9,0.7
125,100,50,0.5,2,wide,5,2,2,2,2,2,10,5,8,10,17,0.040501639441524254,Lasso,1,0.8,1
125,100,50,0.5,2,wide,5,2,2,2,2,2,10,5,8,9,17,0.03738173188026989,Lasso,1,0.8,0.9
125,100,50,0.5,2,wide,5,2,2,2,2,2,10,5,9,8,7,0.055811711780097646,Lasso,1,0.9,0.8
125,100,50,0.5,2,wide,5,2,2,2,2,2,10,5,7,8,11,0.06046979937611887,Lasso,1,0.7,0.8
125,100,50,0.5,2,wide,5,2,2,2,2,2,10,5,8,9,16,0.04388193684298046,Lasso,1,0.8,0.9
125,100,50,0.5,2,wide,5,2,2,2,2,2,10,5,7,8,11,0.07098472391887985,Lasso,1,0.7,0.8
125,100,50,0.5,2,wide,5,2,2,2,2,2,10,5,10,10,14,0.04754435641726351,Lasso,1,1,1
125,100,50,0.5,2,wide,5,2,2,2,2,2,10,5,9,7,19,0.06046979937611887,Lasso,1,0.9,0.7
125,100,50,0.5,2,wide,5,2,2,2,2,2,10,5,7,9,6,0.07690916256172818,Lasso,1,0.7,0.9
125,100,50,0.5,2,wide,5,2,2,2,2,2,10,5,9,8,5,0.0769091625617282,Lasso,1,0.9,0.8
125,100,50,0.5,2,wide,5,2,2,2,2,2,10,5,9,10,13,0.05581171178009765,Lasso,1,0.9,1
125,100,50,0.5,2,wide,5,2,2,2,2,2,10,5,8,7,17,0.03738173188026989,Lasso,1,0.8,0.7
125,100,50,0.5,2,wide,5,2,2,2,2,2,10,5,7,10,11,0.05151244429388444,Lasso,1,0.7,1
125,100,50,0.5,2,wide,5,2,2,2,2,2,10,5,9,9,16,0.03738173188026989,Lasso,1,0.9,0.9
125,100,50,0.5,2,wide,5,2,2,2,2,2,10,5,9,10,13,0.04388193684298046,Lasso,1,0.9,1
125,100,50,0.5,2,wide,5,2,2,2,2,2,10,5,8,7,9,0.06046979937611887,Lasso,1,0.8,0.7
125,100,50,0.5,2,wide,5,2,2,2,2,2,10,5,7,8,10,0.08332805932591805,Lasso,1,0.7,0.8
125,100,50,0.5,2,wide,5,2,2,2,2,2,10,5,9,8,6,0.09028268205951055,Lasso,1,0.9,0.8
125,100,50,0.5,2,wide,5,2,2,2,2,2,10,5,7,10,17,0.03738173188026989,Lasso,1,0.7,1
125,100,50,0.5,2,wide,5,2,2,2,2,2,10,5,10,7,10,0.07098472391887985,Lasso,1,1,0.7
125,100,50,0.5,2,wide,5,2,2,2,2,2,10,5,8,9,13,0.03184439837668466,Lasso,1,0.8,0.9
125,100,50,0.5,2,wide,5,2,2,2,2,2,10,5,7,10,5,0.05581171178009765,Lasso,1,0.7,1
125,100,50,0.5,2,wide,5,2,2,2,2,2,10,5,6,6,3,0.11482699699126034,Lasso,1,0.6,0.6
125,100,50,0.5,2,wide,5,2,2,2,2,2,10,5,6,8,7,0.097817742856318,Lasso,1,0.6,0.8
125,100,50,0.5,2,wide,5,2,2,2,2,2,10,5,8,8,5,0.09028268205951054,Lasso,1,0.8,0.8
125,100,50,0.5,2,wide,5,2,2,2,2,2,10,5,10,10,10,0.0769091625617282,Lasso,1,1,1
125,100,50,0.5,2,wide,5,2,2,2,2,2,10,5,8,8,14,0.03184439837668466,Lasso,1,0.8,0.8
125,100,50,0.5,2,wide,5,2,2,2,2,2,10,5,8,9,12,0.06046979937611887,Lasso,1,0.8,0.9
125,100,50,0.5,2,wide,5,2,2,2,2,2,10,5,9,6,6,0.09028268205951054,Lasso,1,0.9,0.6
125,100,50,0.5,2,wide,5,2,2,2,2,2,10,5,10,9,16,0.04388193684298046,Lasso,1,1,0.9
125,100,50,0.5,2,wide,5,2,2,2,2,2,10,5,9,7,10,0.07098472391887985,Lasso,1,0.9,0.7
125,100,50,0.5,2,wide,5,2,2,2,2,2,10,5,8,8,5,0.0769091625617282,Lasso,1,0.8,0.8
125,100,50,0.5,2,wide,5,2,2,2,2,2,10,5,7,6,8,0.06046979937611887,Lasso,1,0.7,0.6
125,100,50,0.5,2,wide,5,2,2,2,2,2,10,5,7,7,10,0.07098472391887985,Lasso,1,0.7,0.7
125,100,50,0.5,2,wide,5,2,2,2,2,2,10,5,9,5,7,0.08332805932591805,Lasso,1,0.9,0.5
125,100,50,0.5,2,wide,5,2,2,2,2,2,10,5,7,8,9,0.0769091625617282,Lasso,1,0.7,0.8
125,100,50,0.5,2,wide,5,2,2,2,2,2,10,5,7,9,7,0.0769091625617282,Lasso,1,0.7,0.9
125,100,50,0.5,2,wide,5,2,2,2,2,2,10,5,7,6,13,0.0769091625617282,Lasso,1,0.7,0.6
125,100,50,0.5,2,wide,5,2,2,2,2,2,10,5,8,7,12,0.05581171178009765,Lasso,1,0.8,0.7
125,100,50,0.5,2,wide,5,2,2,2,2,2,10,5,9,9,7,0.0769091625617282,Lasso,1,0.9,0.9
125,100,50,0.5,2,wide,5,2,2,2,2,2,10,5,8,7,16,0.04754435641726351,Lasso,1,0.8,0.7
125,100,50,0.5,2,wide,5,2,2,2,2,2,10,5,7,8,14,0.05151244429388444,Lasso,1,0.7,0.8
125,100,50,0.5,2,wide,5,2,2,2,2,2,10,5,8,7,16,0.04754435641726351,Lasso,1,0.8,0.7
125,100,50,0.5,2,wide,5,2,2,2,2,2,10,5,10,10,8,0.06551665447917689,Lasso,1,1,1
125,100,50,0.5,2,wide,5,2,2,2,2,2,10,5,9,8,10,0.05581171178009765,Lasso,1,0.9,0.8
125,100,50,0.5,2,wide,5,2,2,2,2,2,10,5,7,7,6,0.08332805932591805,Lasso,1,0.7,0.7
125,100,50,0.5,2,wide,5,2,2,2,2,2,10,5,6,7,16,0.05151244429388444,Lasso,1,0.6,0.7
125,100,50,0.5,2,wide,5,2,2,2,2,2,10,5,8,6,10,0.07098472391887985,Lasso,1,0.8,0.6
125,100,50,0.5,2,wide,5,2,2,2,2,2,10,5,8,8,8,0.0769091625617282,Lasso,1,0.8,0.8
125,100,50,0.5,2,wide,5,2,2,2,2,2,10,5,10,7,13,0.04388193684298046,Lasso,1,1,0.7
125,100,50,0.5,2,wide,5,2,2,2,2,2,10,5,9,8,15,0.04388193684298046,Lasso,1,0.9,0.8
125,100,50,0.5,2,wide,5,2,2,2,2,2,10,5,10,9,15,0.03450215590373633,Lasso,1,1,0.9
125,100,50,0.5,2,wide,5,2,2,2,2,2,10,5,9,6,7,0.08332805932591805,Lasso,1,0.9,0.6
125,100,50,0.5,2,wide,5,2,2,2,2,2,10,5,10,10,12,0.06046979937611887,Lasso,1,1,1
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,9,8,32,0.04754435641726351,Lasso,1,0.9,0.8
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,6,6,16,0.10598168551525448,Lasso,1,0.6,0.6
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,8,4,20,0.097817742856318,Lasso,1,0.8,0.4
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,8,9,14,0.12441054484015628,Lasso,1,0.8,0.9
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,7,7,13,0.13479394282689977,Lasso,1,0.7,0.7
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,8,8,27,0.06551665447917689,Lasso,1,0.8,0.8
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,8,9,20,0.097817742856318,Lasso,1,0.8,0.9
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,8,5,19,0.0769091625617282,Lasso,1,0.8,0.5
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,7,9,20,0.0769091625617282,Lasso,1,0.7,0.9
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,7,8,24,0.0769091625617282,Lasso,1,0.7,0.8
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,8,8,27,0.06551665447917689,Lasso,1,0.8,0.8
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,7,8,26,0.07098472391887985,Lasso,1,0.7,0.8
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,10,9,15,0.09028268205951054,Lasso,1,1,0.9
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,9,9,20,0.097817742856318,Lasso,1,0.9,0.9
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,7,9,24,0.06551665447917689,Lasso,1,0.7,0.9
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,6,8,25,0.07098472391887985,Lasso,1,0.6,0.8
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,7,9,18,0.10598168551525448,Lasso,1,0.7,0.9
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,8,5,11,0.10598168551525448,Lasso,1,0.8,0.5
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,8,10,18,0.10598168551525448,Lasso,1,0.8,1
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,8,7,16,0.13479394282689977,Lasso,1,0.8,0.7
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,7,7,6,0.13479394282689977,Lasso,1,0.7,0.7
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,10,7,11,0.10598168551525448,Lasso,1,1,0.7
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,10,7,20,0.09028268205951054,Lasso,1,1,0.7
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,10,6,12,0.097817742856318,Lasso,1,1,0.6
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,10,8,17,0.11482699699126034,Lasso,1,1,0.8
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,8,9,13,0.12441054484015628,Lasso,1,0.8,0.9
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,7,7,35,0.06046979937611887,Lasso,1,0.7,0.7
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,10,8,46,0.029391372260977485,Lasso,1,1,0.8
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,6,10,35,0.05581171178009765,Lasso,1,0.6,1
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,5,7,22,0.09028268205951054,Lasso,1,0.5,0.7
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,7,4,12,0.12441054484015628,Lasso,1,0.7,0.4
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,10,9,26,0.07098472391887985,Lasso,1,1,0.9
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,8,9,34,0.03738173188026989,Lasso,1,0.8,0.9
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,10,8,18,0.09028268205951054,Lasso,1,1,0.8
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,9,10,21,0.0769091625617282,Lasso,1,0.9,1
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,7,6,15,0.09028268205951054,Lasso,1,0.7,0.6
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,9,10,11,0.13479394282689977,Lasso,1,0.9,1
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,9,9,11,0.1059816855152545,Lasso,1,0.9,0.9
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,6,9,28,0.05581171178009765,Lasso,1,0.6,0.9
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,7,7,18,0.09028268205951054,Lasso,1,0.7,0.7
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,8,8,37,0.03738173188026989,Lasso,1,0.8,0.8
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,9,9,32,0.06046979937611888,Lasso,1,0.9,0.9
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,9,6,28,0.05581171178009765,Lasso,1,0.9,0.6
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,5,6,15,0.11482699699126034,Lasso,1,0.5,0.6
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,5,8,11,0.12441054484015628,Lasso,1,0.5,0.8
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,8,9,17,0.11482699699126034,Lasso,1,0.8,0.9
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,9,8,17,0.09028268205951054,Lasso,1,0.9,0.8
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,7,10,28,0.06551665447917689,Lasso,1,0.7,1
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,8,5,22,0.0769091625617282,Lasso,1,0.8,0.5
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,7,9,24,0.06551665447917689,Lasso,1,0.7,0.9
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,8,6,38,0.05151244429388444,Lasso,1,0.8,0.6
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,8,6,18,0.097817742856318,Lasso,1,0.8,0.6
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,7,9,11,0.11482699699126034,Lasso,1,0.7,0.9
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,6,9,12,0.12441054484015628,Lasso,1,0.6,0.9
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,5,9,12,0.12441054484015628,Lasso,1,0.5,0.9
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,6,9,20,0.09028268205951054,Lasso,1,0.6,0.9
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,9,7,13,0.13479394282689977,Lasso,1,0.9,0.7
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,7,6,12,0.12441054484015628,Lasso,1,0.7,0.6
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,8,10,24,0.07098472391887985,Lasso,1,0.8,1
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,8,9,16,0.09028268205951054,Lasso,1,0.8,0.9
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,6,7,15,0.09781774285631802,Lasso,1,0.6,0.7
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,8,8,22,0.08332805932591805,Lasso,1,0.8,0.8
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,8,9,33,0.05151244429388444,Lasso,1,0.8,0.9
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,10,8,25,0.0769091625617282,Lasso,1,1,0.8
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,7,9,17,0.097817742856318,Lasso,1,0.7,0.9
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,9,8,24,0.0769091625617282,Lasso,1,0.9,0.8
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,9,8,42,0.04754435641726351,Lasso,1,0.9,0.8
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,8,8,17,0.07098472391887985,Lasso,1,0.8,0.8
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,8,5,32,0.05581171178009765,Lasso,1,0.8,0.5
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,7,7,16,0.11482699699126034,Lasso,1,0.7,0.7
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,9,10,14,0.09028268205951055,Lasso,1,0.9,1
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,10,9,10,0.11482699699126034,Lasso,1,1,0.9
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,9,7,21,0.07098472391887985,Lasso,1,0.9,0.7
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,8,7,5,0.1460439470477822,Lasso,1,0.8,0.7
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,8,7,24,0.07098472391887985,Lasso,1,0.8,0.7
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,8,7,14,0.09781774285631799,Lasso,1,0.8,0.7
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,7,7,23,0.09028268205951054,Lasso,1,0.7,0.7
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,7,5,19,0.09028268205951054,Lasso,1,0.7,0.5
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,6,7,16,0.09028268205951052,Lasso,1,0.6,0.7
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,8,6,20,0.08332805932591805,Lasso,1,0.8,0.6
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,9,5,17,0.097817742856318,Lasso,1,0.9,0.5
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,5,7,25,0.08332805932591805,Lasso,1,0.5,0.7
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,8,9,15,0.10598168551525448,Lasso,1,0.8,0.9
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,8,7,12,0.097817742856318,Lasso,1,0.8,0.7
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,7,6,15,0.09028268205951054,Lasso,1,0.7,0.6
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,6,7,25,0.08332805932591805,Lasso,1,0.6,0.7
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,7,7,11,0.12441054484015628,Lasso,1,0.7,0.7
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,8,9,29,0.05581171178009765,Lasso,1,0.8,0.9
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,7,4,22,0.07098472391887985,Lasso,1,0.7,0.4
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,9,8,22,0.06551665447917689,Lasso,1,0.9,0.8
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,7,8,20,0.09028268205951055,Lasso,1,0.7,0.8
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,7,5,9,0.13479394282689977,Lasso,1,0.7,0.5
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,8,9,20,0.0769091625617282,Lasso,1,0.8,0.9
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,7,10,26,0.06046979937611887,Lasso,1,0.7,1
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,9,7,11,0.09781774285631799,Lasso,1,0.9,0.7
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,8,8,16,0.097817742856318,Lasso,1,0.8,0.8
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,7,7,18,0.097817742856318,Lasso,1,0.7,0.7
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,7,8,13,0.11482699699126034,Lasso,1,0.7,0.8
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,9,5,27,0.06551665447917689,Lasso,1,0.9,0.5
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,8,8,22,0.10598168551525448,Lasso,1,0.8,0.8
127,100,200,0.5,2,wide,5,2,2,2,2,2,10,5,10,10,174,5.523859724622305e-17,Lasso,1,1,1
127,100,200,0.5,2,wide,5,2,2,2,2,2,10,5,7,8,15,0.1460439470477822,Lasso,1,0.7,0.8
127,100,200,0.5,2,wide,5,2,2,2,2,2,10,5,9,6,29,0.12441054484015628,Lasso,1,0.9,0.6
127,100,200,0.5,2,wide,5,2,2,2,2,2,10,5,7,9,36,0.10598168551525447,Lasso,1,0.7,0.9
127,100,200,0.5,2,wide,5,2,2,2,2,2,10,5,7,8,46,0.05151244429388444,Lasso,1,0.7,0.8
127,100,200,0.5,2,wide,5,2,2,2,2,2,10,5,8,7,40,0.06551665447917689,Lasso,1,0.8,0.7
127,100,200,0.5,2,wide,5,2,2,2,2,2,10,5,10,9,73,0.01816940702282152,Lasso,1,1,0.9
127,100,200,0.5,2,wide,5,2,2,2,2,2,10,5,9,8,20,0.13479394282689977,Lasso,1,0.9,0.8
127,100,200,0.5,2,wide,5,2,2,2,2,2,10,5,7,9,22,0.11482699699126034,Lasso,1,0.7,0.9
127,100,200,0.5,2,wide,5,2,2,2,2,2,10,5,9,9,29,0.11482699699126034,Lasso,1,0.9,0.9
127,100,200,0.5,2,wide,5,2,2,2,2,2,10,5,7,8,40,0.07098472391887985,Lasso,1,0.7,0.8
127,100,200,0.5,2,wide,5,2,2,2,2,2,10,5,3,8,15,0.13479394282689977,Lasso,1,0.3,0.8
127,100,200,0.5,2,wide,5,2,2,2,2,2,10,5,7,7,48,0.04754435641726352,Lasso,1,0.7,0.7
127,100,200,0.5,2,wide,5,2,2,2,2,2,10,5,9,9,63,0.03738173188026989,Lasso,1,0.9,0.9
127,100,200,0.5,2,wide,5,2,2,2,2,2,10,5,7,9,39,0.06551665447917689,Lasso,1,0.7,0.9
